timestamp,pod,container,memory_bytes,phase
2026-08-05T17:27:53Z,compare-am-gp-n3-4-16-i-adv-mysql-2,mysqld-exporter,14962688,baseline
2026-08-05T17:27:53Z,compare-am-gp-n3-4-16-i-adv-mysql-2,slow-log-tailer,2265088,baseline
2026-08-05T17:27:53Z,compare-am-gp-n3-4-16-i-adv-mysql-2,do-agent,-1,baseline
2026-08-05T17:27:53Z,compare-am-gp-n3-4-16-i-adv-mysql-2,xtrabackup,24477696,baseline
2026-08-05T17:28:26Z,compare-am-gp-n3-4-16-i-adv-mysql-0,mysql,13338247168,baseline
2026-08-05T17:28:26Z,compare-am-gp-n3-4-16-i-adv-mysql-0,mysqld-exporter,16252928,baseline
2026-08-05T17:28:26Z,compare-am-gp-n3-4-16-i-adv-mysql-0,slow-log-tailer,2060288,baseline
2026-08-05T17:28:26Z,compare-am-gp-n3-4-16-i-adv-mysql-0,do-agent,-1,baseline
2026-08-05T17:28:26Z,compare-am-gp-n3-4-16-i-adv-mysql-0,xtrabackup,19689472,baseline
2026-08-05T17:28:26Z,compare-am-gp-n3-4-16-i-adv-mysql-1,mysql,13123915776,baseline
2026-08-05T17:28:26Z,compare-am-gp-n3-4-16-i-adv-mysql-1,mysqld-exporter,15712256,baseline
2026-08-05T17:28:26Z,compare-am-gp-n3-4-16-i-adv-mysql-1,slow-log-tailer,6938624,baseline
2026-08-05T17:28:26Z,compare-am-gp-n3-4-16-i-adv-mysql-1,do-agent,-1,baseline
2026-08-05T17:28:26Z,compare-am-gp-n3-4-16-i-adv-mysql-1,xtrabackup,25108480,baseline
2026-08-05T17:28:26Z,compare-am-gp-n3-4-16-i-adv-mysql-2,mysql,13459173376,baseline
2026-08-05T17:28:26Z,compare-am-gp-n3-4-16-i-adv-mysql-2,mysqld-exporter,14909440,baseline
2026-08-05T17:28:26Z,compare-am-gp-n3-4-16-i-adv-mysql-2,slow-log-tailer,1912832,baseline
2026-08-05T17:28:26Z,compare-am-gp-n3-4-16-i-adv-mysql-2,do-agent,-1,baseline
2026-08-05T17:28:26Z,compare-am-gp-n3-4-16-i-adv-mysql-2,xtrabackup,24477696,baseline
2026-08-05T17:28:59Z,compare-am-gp-n3-4-16-i-adv-mysql-0,mysql,13338304512,baseline
2026-08-05T17:28:59Z,compare-am-gp-n3-4-16-i-adv-mysql-0,mysqld-exporter,16175104,baseline
2026-08-05T17:28:59Z,compare-am-gp-n3-4-16-i-adv-mysql-0,slow-log-tailer,2048000,baseline
2026-08-05T17:28:59Z,compare-am-gp-n3-4-16-i-adv-mysql-0,do-agent,-1,baseline
2026-08-05T17:28:59Z,compare-am-gp-n3-4-16-i-adv-mysql-0,xtrabackup,19812352,baseline
2026-08-05T17:28:59Z,compare-am-gp-n3-4-16-i-adv-mysql-1,mysql,13123940352,baseline
2026-08-05T17:28:59Z,compare-am-gp-n3-4-16-i-adv-mysql-1,mysqld-exporter,15724544,baseline
2026-08-05T17:28:59Z,compare-am-gp-n3-4-16-i-adv-mysql-1,slow-log-tailer,6582272,baseline
2026-08-05T17:28:59Z,compare-am-gp-n3-4-16-i-adv-mysql-1,do-agent,-1,baseline
2026-08-05T17:28:59Z,compare-am-gp-n3-4-16-i-adv-mysql-1,xtrabackup,25071616,baseline
2026-08-05T17:28:59Z,compare-am-gp-n3-4-16-i-adv-mysql-2,mysql,13459132416,baseline
2026-08-05T17:28:59Z,compare-am-gp-n3-4-16-i-adv-mysql-2,mysqld-exporter,15282176,baseline
2026-08-05T17:28:59Z,compare-am-gp-n3-4-16-i-adv-mysql-2,slow-log-tailer,1843200,baseline
2026-08-05T17:28:59Z,compare-am-gp-n3-4-16-i-adv-mysql-2,do-agent,-1,baseline
2026-08-05T17:28:59Z,compare-am-gp-n3-4-16-i-adv-mysql-2,xtrabackup,24559616,baseline
2026-08-05T17:29:32Z,compare-am-gp-n3-4-16-i-adv-mysql-0,mysql,13344034816,baseline
2026-08-05T17:29:32Z,compare-am-gp-n3-4-16-i-adv-mysql-0,mysqld-exporter,16400384,baseline
2026-08-05T17:29:32Z,compare-am-gp-n3-4-16-i-adv-mysql-0,slow-log-tailer,1875968,baseline
2026-08-05T17:29:32Z,compare-am-gp-n3-4-16-i-adv-mysql-0,do-agent,-1,baseline
2026-08-05T17:29:32Z,compare-am-gp-n3-4-16-i-adv-mysql-0,xtrabackup,19832832,baseline
2026-08-05T17:29:32Z,compare-am-gp-n3-4-16-i-adv-mysql-1,mysql,13120716800,baseline
2026-08-05T17:29:32Z,compare-am-gp-n3-4-16-i-adv-mysql-1,mysqld-exporter,15720448,baseline
2026-08-05T17:29:32Z,compare-am-gp-n3-4-16-i-adv-mysql-1,slow-log-tailer,6713344,baseline
2026-08-05T17:29:32Z,compare-am-gp-n3-4-16-i-adv-mysql-1,do-agent,-1,baseline
2026-08-05T17:29:32Z,compare-am-gp-n3-4-16-i-adv-mysql-1,xtrabackup,25059328,baseline
2026-08-05T17:29:32Z,compare-am-gp-n3-4-16-i-adv-mysql-2,mysql,13458595840,baseline
2026-08-05T17:29:32Z,compare-am-gp-n3-4-16-i-adv-mysql-2,mysqld-exporter,15036416,baseline
2026-08-05T17:29:32Z,compare-am-gp-n3-4-16-i-adv-mysql-2,slow-log-tailer,2048000,baseline
2026-08-05T17:29:32Z,compare-am-gp-n3-4-16-i-adv-mysql-2,do-agent,-1,baseline
2026-08-05T17:29:32Z,compare-am-gp-n3-4-16-i-adv-mysql-2,xtrabackup,24449024,baseline
2026-08-05T17:30:05Z,compare-am-gp-n3-4-16-i-adv-mysql-0,mysql,13345427456,baseline
2026-08-05T17:30:05Z,compare-am-gp-n3-4-16-i-adv-mysql-0,mysqld-exporter,16207872,baseline
2026-08-05T17:30:05Z,compare-am-gp-n3-4-16-i-adv-mysql-0,slow-log-tailer,2158592,baseline
2026-08-05T17:30:05Z,compare-am-gp-n3-4-16-i-adv-mysql-0,do-agent,-1,baseline
2026-08-05T17:30:05Z,compare-am-gp-n3-4-16-i-adv-mysql-0,xtrabackup,19914752,baseline
2026-08-05T17:30:05Z,compare-am-gp-n3-4-16-i-adv-mysql-1,mysql,13118480384,baseline
2026-08-05T17:30:05Z,compare-am-gp-n3-4-16-i-adv-mysql-1,mysqld-exporter,15568896,baseline
2026-08-05T17:30:05Z,compare-am-gp-n3-4-16-i-adv-mysql-1,slow-log-tailer,6660096,baseline
2026-08-05T17:30:05Z,compare-am-gp-n3-4-16-i-adv-mysql-1,do-agent,-1,baseline
2026-08-05T17:30:05Z,compare-am-gp-n3-4-16-i-adv-mysql-1,xtrabackup,24907776,baseline
2026-08-05T17:30:05Z,compare-am-gp-n3-4-16-i-adv-mysql-2,mysql,13458604032,baseline
2026-08-05T17:30:05Z,compare-am-gp-n3-4-16-i-adv-mysql-2,mysqld-exporter,14901248,baseline
2026-08-05T17:30:05Z,compare-am-gp-n3-4-16-i-adv-mysql-2,slow-log-tailer,2109440,baseline
2026-08-05T17:30:05Z,compare-am-gp-n3-4-16-i-adv-mysql-2,do-agent,-1,baseline
2026-08-05T17:30:05Z,compare-am-gp-n3-4-16-i-adv-mysql-2,xtrabackup,24424448,baseline
2026-08-05T17:30:38Z,compare-am-gp-n3-4-16-i-adv-mysql-0,mysql,13343969280,baseline
2026-08-05T17:30:38Z,compare-am-gp-n3-4-16-i-adv-mysql-0,mysqld-exporter,16220160,baseline
2026-08-05T17:30:38Z,compare-am-gp-n3-4-16-i-adv-mysql-0,slow-log-tailer,2023424,baseline
2026-08-05T17:30:38Z,compare-am-gp-n3-4-16-i-adv-mysql-0,do-agent,-1,baseline
2026-08-05T17:30:38Z,compare-am-gp-n3-4-16-i-adv-mysql-0,xtrabackup,19886080,baseline
2026-08-05T17:30:38Z,compare-am-gp-n3-4-16-i-adv-mysql-1,mysql,13112020992,baseline
2026-08-05T17:30:38Z,compare-am-gp-n3-4-16-i-adv-mysql-1,mysqld-exporter,15446016,baseline
2026-08-05T17:30:38Z,compare-am-gp-n3-4-16-i-adv-mysql-1,slow-log-tailer,6541312,baseline
2026-08-05T17:30:38Z,compare-am-gp-n3-4-16-i-adv-mysql-1,do-agent,-1,baseline
2026-08-05T17:30:38Z,compare-am-gp-n3-4-16-i-adv-mysql-1,xtrabackup,24977408,baseline
2026-08-05T17:30:38Z,compare-am-gp-n3-4-16-i-adv-mysql-2,mysql,13458055168,baseline
2026-08-05T17:30:38Z,compare-am-gp-n3-4-16-i-adv-mysql-2,mysqld-exporter,14897152,baseline
2026-08-05T17:30:38Z,compare-am-gp-n3-4-16-i-adv-mysql-2,slow-log-tailer,2015232,baseline
2026-08-05T17:30:38Z,compare-am-gp-n3-4-16-i-adv-mysql-2,do-agent,-1,baseline
2026-08-05T17:30:38Z,compare-am-gp-n3-4-16-i-adv-mysql-2,xtrabackup,24453120,baseline
2026-08-05T17:31:11Z,compare-am-gp-n3-4-16-i-adv-mysql-0,mysql,13343891456,baseline
2026-08-05T17:31:11Z,compare-am-gp-n3-4-16-i-adv-mysql-0,mysqld-exporter,15998976,baseline
2026-08-05T17:31:11Z,compare-am-gp-n3-4-16-i-adv-mysql-0,slow-log-tailer,1855488,baseline
2026-08-05T17:31:11Z,compare-am-gp-n3-4-16-i-adv-mysql-0,do-agent,-1,baseline
2026-08-05T17:31:11Z,compare-am-gp-n3-4-16-i-adv-mysql-0,xtrabackup,19718144,baseline
2026-08-05T17:31:11Z,compare-am-gp-n3-4-16-i-adv-mysql-1,mysql,13110452224,baseline
2026-08-05T17:31:11Z,compare-am-gp-n3-4-16-i-adv-mysql-1,mysqld-exporter,16273408,baseline
2026-08-05T17:31:11Z,compare-am-gp-n3-4-16-i-adv-mysql-1,slow-log-tailer,7110656,baseline
2026-08-05T17:31:11Z,compare-am-gp-n3-4-16-i-adv-mysql-1,do-agent,-1,baseline
2026-08-05T17:31:11Z,compare-am-gp-n3-4-16-i-adv-mysql-1,xtrabackup,25120768,baseline
2026-08-05T17:31:11Z,compare-am-gp-n3-4-16-i-adv-mysql-2,mysql,13459345408,baseline
2026-08-05T17:31:11Z,compare-am-gp-n3-4-16-i-adv-mysql-2,mysqld-exporter,16203776,baseline
2026-08-05T17:31:11Z,compare-am-gp-n3-4-16-i-adv-mysql-2,slow-log-tailer,1970176,baseline
2026-08-05T17:31:11Z,compare-am-gp-n3-4-16-i-adv-mysql-2,do-agent,-1,baseline
2026-08-05T17:31:11Z,compare-am-gp-n3-4-16-i-adv-mysql-2,xtrabackup,24559616,baseline
2026-08-05T17:31:44Z,compare-am-gp-n3-4-16-i-adv-mysql-0,mysql,13355917312,baseline
2026-08-05T17:31:44Z,compare-am-gp-n3-4-16-i-adv-mysql-0,mysqld-exporter,15609856,baseline
2026-08-05T17:31:44Z,compare-am-gp-n3-4-16-i-adv-mysql-0,slow-log-tailer,2146304,baseline
2026-08-05T17:31:44Z,compare-am-gp-n3-4-16-i-adv-mysql-0,do-agent,-1,baseline
2026-08-05T17:31:44Z,compare-am-gp-n3-4-16-i-adv-mysql-0,xtrabackup,19812352,baseline
2026-08-05T17:31:44Z,compare-am-gp-n3-4-16-i-adv-mysql-1,mysql,13110386688,baseline
2026-08-05T17:31:44Z,compare-am-gp-n3-4-16-i-adv-mysql-1,mysqld-exporter,15929344,baseline
2026-08-05T17:31:44Z,compare-am-gp-n3-4-16-i-adv-mysql-1,slow-log-tailer,6529024,baseline
2026-08-05T17:31:44Z,compare-am-gp-n3-4-16-i-adv-mysql-1,do-agent,-1,baseline
2026-08-05T17:31:44Z,compare-am-gp-n3-4-16-i-adv-mysql-1,xtrabackup,25055232,baseline
2026-08-05T17:31:44Z,compare-am-gp-n3-4-16-i-adv-mysql-2,mysql,13440081920,baseline
2026-08-05T17:31:44Z,compare-am-gp-n3-4-16-i-adv-mysql-2,mysqld-exporter,15220736,baseline
2026-08-05T17:31:44Z,compare-am-gp-n3-4-16-i-adv-mysql-2,slow-log-tailer,1863680,baseline
2026-08-05T17:31:44Z,compare-am-gp-n3-4-16-i-adv-mysql-2,do-agent,-1,baseline
2026-08-05T17:31:44Z,compare-am-gp-n3-4-16-i-adv-mysql-2,xtrabackup,24588288,baseline
2026-08-05T17:32:17Z,compare-am-gp-n3-4-16-i-adv-mysql-0,mysql,13355528192,baseline
2026-08-05T17:32:17Z,compare-am-gp-n3-4-16-i-adv-mysql-0,mysqld-exporter,15699968,baseline
2026-08-05T17:32:17Z,compare-am-gp-n3-4-16-i-adv-mysql-0,slow-log-tailer,2068480,baseline
2026-08-05T17:32:17Z,compare-am-gp-n3-4-16-i-adv-mysql-0,do-agent,-1,baseline
2026-08-05T17:32:17Z,compare-am-gp-n3-4-16-i-adv-mysql-0,xtrabackup,19779584,baseline
2026-08-05T17:32:17Z,compare-am-gp-n3-4-16-i-adv-mysql-1,mysql,13110276096,baseline
2026-08-05T17:32:17Z,compare-am-gp-n3-4-16-i-adv-mysql-1,mysqld-exporter,15794176,baseline
2026-08-05T17:32:17Z,compare-am-gp-n3-4-16-i-adv-mysql-1,slow-log-tailer,6717440,baseline
2026-08-05T17:32:17Z,compare-am-gp-n3-4-16-i-adv-mysql-1,do-agent,-1,baseline
2026-08-05T17:32:17Z,compare-am-gp-n3-4-16-i-adv-mysql-1,xtrabackup,25116672,baseline
2026-08-05T17:32:17Z,compare-am-gp-n3-4-16-i-adv-mysql-2,mysql,13436710912,baseline
2026-08-05T17:32:17Z,compare-am-gp-n3-4-16-i-adv-mysql-2,mysqld-exporter,15216640,baseline
2026-08-05T17:32:17Z,compare-am-gp-n3-4-16-i-adv-mysql-2,slow-log-tailer,1974272,baseline
2026-08-05T17:32:17Z,compare-am-gp-n3-4-16-i-adv-mysql-2,do-agent,-1,baseline
2026-08-05T17:32:17Z,compare-am-gp-n3-4-16-i-adv-mysql-2,xtrabackup,24449024,baseline
2026-08-05T17:32:49Z,compare-am-gp-n3-4-16-i-adv-mysql-0,mysql,13360689152,load_50tps
2026-08-05T17:32:49Z,compare-am-gp-n3-4-16-i-adv-mysql-0,mysqld-exporter,16273408,load_50tps
2026-08-05T17:32:49Z,compare-am-gp-n3-4-16-i-adv-mysql-0,slow-log-tailer,1982464,load_50tps
2026-08-05T17:32:49Z,compare-am-gp-n3-4-16-i-adv-mysql-0,do-agent,-1,load_50tps
2026-08-05T17:32:49Z,compare-am-gp-n3-4-16-i-adv-mysql-0,xtrabackup,19705856,load_50tps
2026-08-05T17:32:49Z,compare-am-gp-n3-4-16-i-adv-mysql-1,mysql,13147422720,load_50tps
2026-08-05T17:32:49Z,compare-am-gp-n3-4-16-i-adv-mysql-1,mysqld-exporter,15806464,load_50tps
2026-08-05T17:32:49Z,compare-am-gp-n3-4-16-i-adv-mysql-1,slow-log-tailer,6512640,load_50tps
2026-08-05T17:32:49Z,compare-am-gp-n3-4-16-i-adv-mysql-1,do-agent,-1,load_50tps
2026-08-05T17:32:49Z,compare-am-gp-n3-4-16-i-adv-mysql-1,xtrabackup,25194496,load_50tps
2026-08-05T17:32:49Z,compare-am-gp-n3-4-16-i-adv-mysql-2,mysql,13474734080,load_50tps
2026-08-05T17:32:49Z,compare-am-gp-n3-4-16-i-adv-mysql-2,mysqld-exporter,15265792,load_50tps
2026-08-05T17:32:49Z,compare-am-gp-n3-4-16-i-adv-mysql-2,slow-log-tailer,1970176,load_50tps
2026-08-05T17:32:49Z,compare-am-gp-n3-4-16-i-adv-mysql-2,do-agent,-1,load_50tps
2026-08-05T17:32:49Z,compare-am-gp-n3-4-16-i-adv-mysql-2,xtrabackup,24481792,load_50tps
2026-08-05T17:33:22Z,compare-am-gp-n3-4-16-i-adv-mysql-0,mysql,13380124672,load_50tps
2026-08-05T17:33:22Z,compare-am-gp-n3-4-16-i-adv-mysql-0,mysqld-exporter,16048128,load_50tps
2026-08-05T17:33:22Z,compare-am-gp-n3-4-16-i-adv-mysql-0,slow-log-tailer,2048000,load_50tps
2026-08-05T17:33:22Z,compare-am-gp-n3-4-16-i-adv-mysql-0,do-agent,-1,load_50tps
2026-08-05T17:33:22Z,compare-am-gp-n3-4-16-i-adv-mysql-0,xtrabackup,19947520,load_50tps
2026-08-05T17:33:22Z,compare-am-gp-n3-4-16-i-adv-mysql-1,mysql,13146808320,load_50tps
2026-08-05T17:33:22Z,compare-am-gp-n3-4-16-i-adv-mysql-1,mysqld-exporter,15527936,load_50tps
2026-08-05T17:33:22Z,compare-am-gp-n3-4-16-i-adv-mysql-1,slow-log-tailer,6782976,load_50tps
2026-08-05T17:33:22Z,compare-am-gp-n3-4-16-i-adv-mysql-1,do-agent,-1,load_50tps
2026-08-05T17:33:22Z,compare-am-gp-n3-4-16-i-adv-mysql-1,xtrabackup,25047040,load_50tps
2026-08-05T17:33:22Z,compare-am-gp-n3-4-16-i-adv-mysql-2,mysql,13474381824,load_50tps
2026-08-05T17:33:22Z,compare-am-gp-n3-4-16-i-adv-mysql-2,mysqld-exporter,15388672,load_50tps
2026-08-05T17:33:22Z,compare-am-gp-n3-4-16-i-adv-mysql-2,slow-log-tailer,1933312,load_50tps
2026-08-05T17:33:22Z,compare-am-gp-n3-4-16-i-adv-mysql-2,do-agent,-1,load_50tps
2026-08-05T17:33:22Z,compare-am-gp-n3-4-16-i-adv-mysql-2,xtrabackup,24436736,load_50tps
2026-08-05T17:33:55Z,compare-am-gp-n3-4-16-i-adv-mysql-0,mysql,13353390080,load_50tps
2026-08-05T17:33:55Z,compare-am-gp-n3-4-16-i-adv-mysql-0,mysqld-exporter,16027648,load_50tps
2026-08-05T17:33:55Z,compare-am-gp-n3-4-16-i-adv-mysql-0,slow-log-tailer,1892352,load_50tps
2026-08-05T17:33:55Z,compare-am-gp-n3-4-16-i-adv-mysql-0,do-agent,-1,load_50tps
2026-08-05T17:33:55Z,compare-am-gp-n3-4-16-i-adv-mysql-0,xtrabackup,19800064,load_50tps
2026-08-05T17:33:55Z,compare-am-gp-n3-4-16-i-adv-mysql-1,mysql,13107834880,load_50tps
2026-08-05T17:33:55Z,compare-am-gp-n3-4-16-i-adv-mysql-1,mysqld-exporter,15691776,load_50tps
2026-08-05T17:33:55Z,compare-am-gp-n3-4-16-i-adv-mysql-1,slow-log-tailer,6557696,load_50tps
2026-08-05T17:33:55Z,compare-am-gp-n3-4-16-i-adv-mysql-1,do-agent,-1,load_50tps
2026-08-05T17:33:55Z,compare-am-gp-n3-4-16-i-adv-mysql-1,xtrabackup,24887296,load_50tps
2026-08-05T17:33:55Z,compare-am-gp-n3-4-16-i-adv-mysql-2,mysql,13455986688,load_50tps
2026-08-05T17:33:55Z,compare-am-gp-n3-4-16-i-adv-mysql-2,mysqld-exporter,15257600,load_50tps
2026-08-05T17:33:55Z,compare-am-gp-n3-4-16-i-adv-mysql-2,slow-log-tailer,1859584,load_50tps
2026-08-05T17:33:55Z,compare-am-gp-n3-4-16-i-adv-mysql-2,do-agent,-1,load_50tps
2026-08-05T17:33:55Z,compare-am-gp-n3-4-16-i-adv-mysql-2,xtrabackup,24477696,load_50tps
2026-08-05T17:34:28Z,compare-am-gp-n3-4-16-i-adv-mysql-0,mysql,13360046080,load_50tps
2026-08-05T17:34:28Z,compare-am-gp-n3-4-16-i-adv-mysql-0,mysqld-exporter,15958016,load_50tps
2026-08-05T17:34:28Z,compare-am-gp-n3-4-16-i-adv-mysql-0,slow-log-tailer,1900544,load_50tps
2026-08-05T17:34:28Z,compare-am-gp-n3-4-16-i-adv-mysql-0,do-agent,-1,load_50tps
2026-08-05T17:34:28Z,compare-am-gp-n3-4-16-i-adv-mysql-0,xtrabackup,19853312,load_50tps
2026-08-05T17:34:28Z,compare-am-gp-n3-4-16-i-adv-mysql-1,mysql,13064425472,load_50tps
2026-08-05T17:34:28Z,compare-am-gp-n3-4-16-i-adv-mysql-1,mysqld-exporter,15532032,load_50tps
2026-08-05T17:34:28Z,compare-am-gp-n3-4-16-i-adv-mysql-1,slow-log-tailer,6516736,load_50tps
2026-08-05T17:34:28Z,compare-am-gp-n3-4-16-i-adv-mysql-1,do-agent,-1,load_50tps
2026-08-05T17:34:28Z,compare-am-gp-n3-4-16-i-adv-mysql-1,xtrabackup,25096192,load_50tps
2026-08-05T17:34:28Z,compare-am-gp-n3-4-16-i-adv-mysql-2,mysql,13445820416,load_50tps
2026-08-05T17:34:28Z,compare-am-gp-n3-4-16-i-adv-mysql-2,mysqld-exporter,15400960,load_50tps
2026-08-05T17:34:28Z,compare-am-gp-n3-4-16-i-adv-mysql-2,slow-log-tailer,1974272,load_50tps
2026-08-05T17:34:28Z,compare-am-gp-n3-4-16-i-adv-mysql-2,do-agent,-1,load_50tps
2026-08-05T17:34:28Z,compare-am-gp-n3-4-16-i-adv-mysql-2,xtrabackup,24686592,load_50tps
2026-08-05T17:35:01Z,compare-am-gp-n3-4-16-i-adv-mysql-0,mysql,13365428224,load_50tps
2026-08-05T17:35:01Z,compare-am-gp-n3-4-16-i-adv-mysql-0,mysqld-exporter,15855616,load_50tps
2026-08-05T17:35:01Z,compare-am-gp-n3-4-16-i-adv-mysql-0,slow-log-tailer,1851392,load_50tps
2026-08-05T17:35:01Z,compare-am-gp-n3-4-16-i-adv-mysql-0,do-agent,-1,load_50tps
2026-08-05T17:35:01Z,compare-am-gp-n3-4-16-i-adv-mysql-0,xtrabackup,19959808,load_50tps
2026-08-05T17:35:01Z,compare-am-gp-n3-4-16-i-adv-mysql-1,mysql,13023522816,load_50tps
2026-08-05T17:35:01Z,compare-am-gp-n3-4-16-i-adv-mysql-1,mysqld-exporter,15806464,load_50tps
2026-08-05T17:35:01Z,compare-am-gp-n3-4-16-i-adv-mysql-1,slow-log-tailer,6709248,load_50tps
2026-08-05T17:35:01Z,compare-am-gp-n3-4-16-i-adv-mysql-1,do-agent,-1,load_50tps
2026-08-05T17:35:01Z,compare-am-gp-n3-4-16-i-adv-mysql-1,xtrabackup,25075712,load_50tps
2026-08-05T17:35:01Z,compare-am-gp-n3-4-16-i-adv-mysql-2,mysql,13440839680,load_50tps
2026-08-05T17:35:01Z,compare-am-gp-n3-4-16-i-adv-mysql-2,mysqld-exporter,15507456,load_50tps
2026-08-05T17:35:01Z,compare-am-gp-n3-4-16-i-adv-mysql-2,slow-log-tailer,2048000,load_50tps
2026-08-05T17:35:01Z,compare-am-gp-n3-4-16-i-adv-mysql-2,do-agent,-1,load_50tps
2026-08-05T17:35:01Z,compare-am-gp-n3-4-16-i-adv-mysql-2,xtrabackup,24526848,load_50tps
2026-08-05T17:35:35Z,compare-am-gp-n3-4-16-i-adv-mysql-0,mysql,13351432192,load_50tps
2026-08-05T17:35:35Z,compare-am-gp-n3-4-16-i-adv-mysql-0,mysqld-exporter,16089088,load_50tps
2026-08-05T17:35:35Z,compare-am-gp-n3-4-16-i-adv-mysql-0,slow-log-tailer,2330624,load_50tps
2026-08-05T17:35:35Z,compare-am-gp-n3-4-16-i-adv-mysql-0,do-agent,-1,load_50tps
2026-08-05T17:35:35Z,compare-am-gp-n3-4-16-i-adv-mysql-0,xtrabackup,19689472,load_50tps
2026-08-05T17:35:35Z,compare-am-gp-n3-4-16-i-adv-mysql-1,mysql,13020749824,load_50tps
2026-08-05T17:35:35Z,compare-am-gp-n3-4-16-i-adv-mysql-1,mysqld-exporter,15785984,load_50tps
2026-08-05T17:35:35Z,compare-am-gp-n3-4-16-i-adv-mysql-1,slow-log-tailer,6721536,load_50tps
2026-08-05T17:35:35Z,compare-am-gp-n3-4-16-i-adv-mysql-1,do-agent,-1,load_50tps
2026-08-05T17:35:35Z,compare-am-gp-n3-4-16-i-adv-mysql-1,xtrabackup,25096192,load_50tps
2026-08-05T17:35:35Z,compare-am-gp-n3-4-16-i-adv-mysql-2,mysql,13457207296,load_50tps
2026-08-05T17:35:35Z,compare-am-gp-n3-4-16-i-adv-mysql-2,mysqld-exporter,15286272,load_50tps
2026-08-05T17:35:35Z,compare-am-gp-n3-4-16-i-adv-mysql-2,slow-log-tailer,2002944,load_50tps
2026-08-05T17:35:35Z,compare-am-gp-n3-4-16-i-adv-mysql-2,do-agent,-1,load_50tps
2026-08-05T17:35:35Z,compare-am-gp-n3-4-16-i-adv-mysql-2,xtrabackup,24248320,load_50tps
2026-08-05T17:36:07Z,compare-am-gp-n3-4-16-i-adv-mysql-0,mysql,13350285312,load_50tps
2026-08-05T17:36:07Z,compare-am-gp-n3-4-16-i-adv-mysql-0,mysqld-exporter,15810560,load_50tps
2026-08-05T17:36:07Z,compare-am-gp-n3-4-16-i-adv-mysql-0,slow-log-tailer,1835008,load_50tps
2026-08-05T17:36:07Z,compare-am-gp-n3-4-16-i-adv-mysql-0,do-agent,-1,load_50tps
2026-08-05T17:36:07Z,compare-am-gp-n3-4-16-i-adv-mysql-0,xtrabackup,20004864,load_50tps
2026-08-05T17:36:07Z,compare-am-gp-n3-4-16-i-adv-mysql-1,mysql,12944457728,load_50tps
