timestamp,pod,container,memory_bytes,phase
2026-08-05T21:35:46Z,compare-am-gp-n3-4-16-i-adv-mysql-1,mysqld-exporter,15392768,load_50tps
2026-08-05T21:35:46Z,compare-am-gp-n3-4-16-i-adv-mysql-1,slow-log-tailer,6684672,load_50tps
2026-08-05T21:35:46Z,compare-am-gp-n3-4-16-i-adv-mysql-1,do-agent,-1,load_50tps
2026-08-05T21:35:46Z,compare-am-gp-n3-4-16-i-adv-mysql-1,xtrabackup,1393315840,load_50tps
2026-08-05T21:35:46Z,compare-am-gp-n3-4-16-i-adv-mysql-2,mysql,13253296128,load_50tps
2026-08-05T21:35:46Z,compare-am-gp-n3-4-16-i-adv-mysql-2,mysqld-exporter,15507456,load_50tps
2026-08-05T21:35:46Z,compare-am-gp-n3-4-16-i-adv-mysql-2,slow-log-tailer,1761280,load_50tps
2026-08-05T21:35:46Z,compare-am-gp-n3-4-16-i-adv-mysql-2,do-agent,-1,load_50tps
2026-08-05T21:35:46Z,compare-am-gp-n3-4-16-i-adv-mysql-2,xtrabackup,24457216,load_50tps
2026-08-05T21:36:19Z,compare-am-gp-n3-4-16-i-adv-mysql-0,mysql,13348159488,load_50tps
2026-08-05T21:36:19Z,compare-am-gp-n3-4-16-i-adv-mysql-0,mysqld-exporter,16015360,load_50tps
2026-08-05T21:36:19Z,compare-am-gp-n3-4-16-i-adv-mysql-0,slow-log-tailer,6557696,load_50tps
2026-08-05T21:36:19Z,compare-am-gp-n3-4-16-i-adv-mysql-0,do-agent,-1,load_50tps
2026-08-05T21:36:19Z,compare-am-gp-n3-4-16-i-adv-mysql-0,xtrabackup,18735104,load_50tps
2026-08-05T21:36:19Z,compare-am-gp-n3-4-16-i-adv-mysql-1,mysql,11401056256,load_50tps
2026-08-05T21:36:19Z,compare-am-gp-n3-4-16-i-adv-mysql-1,mysqld-exporter,15716352,load_50tps
2026-08-05T21:36:19Z,compare-am-gp-n3-4-16-i-adv-mysql-1,slow-log-tailer,6520832,load_50tps
2026-08-05T21:36:19Z,compare-am-gp-n3-4-16-i-adv-mysql-1,do-agent,-1,load_50tps
2026-08-05T21:36:19Z,compare-am-gp-n3-4-16-i-adv-mysql-1,xtrabackup,1393672192,load_50tps
2026-08-05T21:36:19Z,compare-am-gp-n3-4-16-i-adv-mysql-2,mysql,13227130880,load_50tps
2026-08-05T21:36:19Z,compare-am-gp-n3-4-16-i-adv-mysql-2,mysqld-exporter,15466496,load_50tps
2026-08-05T21:36:19Z,compare-am-gp-n3-4-16-i-adv-mysql-2,slow-log-tailer,1769472,load_50tps
2026-08-05T21:36:19Z,compare-am-gp-n3-4-16-i-adv-mysql-2,do-agent,-1,load_50tps
2026-08-05T21:36:19Z,compare-am-gp-n3-4-16-i-adv-mysql-2,xtrabackup,24399872,load_50tps
2026-08-05T21:36:51Z,compare-am-gp-n3-4-16-i-adv-mysql-0,mysql,13355171840,load_50tps
2026-08-05T21:36:51Z,compare-am-gp-n3-4-16-i-adv-mysql-0,mysqld-exporter,16060416,load_50tps
2026-08-05T21:36:51Z,compare-am-gp-n3-4-16-i-adv-mysql-0,slow-log-tailer,6529024,load_50tps
2026-08-05T21:36:51Z,compare-am-gp-n3-4-16-i-adv-mysql-0,do-agent,-1,load_50tps
2026-08-05T21:36:51Z,compare-am-gp-n3-4-16-i-adv-mysql-0,xtrabackup,19001344,load_50tps
2026-08-05T21:36:51Z,compare-am-gp-n3-4-16-i-adv-mysql-1,mysql,11430854656,load_50tps
2026-08-05T21:36:51Z,compare-am-gp-n3-4-16-i-adv-mysql-1,mysqld-exporter,15921152,load_50tps
2026-08-05T21:36:51Z,compare-am-gp-n3-4-16-i-adv-mysql-1,slow-log-tailer,6709248,load_50tps
2026-08-05T21:36:51Z,compare-am-gp-n3-4-16-i-adv-mysql-1,do-agent,-1,load_50tps
2026-08-05T21:36:51Z,compare-am-gp-n3-4-16-i-adv-mysql-1,xtrabackup,1393602560,load_50tps
2026-08-05T21:36:51Z,compare-am-gp-n3-4-16-i-adv-mysql-2,mysql,13261271040,load_50tps
2026-08-05T21:36:51Z,compare-am-gp-n3-4-16-i-adv-mysql-2,mysqld-exporter,15405056,load_50tps
2026-08-05T21:36:51Z,compare-am-gp-n3-4-16-i-adv-mysql-2,slow-log-tailer,1982464,load_50tps
2026-08-05T21:36:51Z,compare-am-gp-n3-4-16-i-adv-mysql-2,do-agent,-1,load_50tps
2026-08-05T21:36:51Z,compare-am-gp-n3-4-16-i-adv-mysql-2,xtrabackup,24510464,load_50tps
2026-08-05T21:37:24Z,compare-am-gp-n3-4-16-i-adv-mysql-0,mysql,13346942976,load_50tps
2026-08-05T21:37:24Z,compare-am-gp-n3-4-16-i-adv-mysql-0,mysqld-exporter,16039936,load_50tps
2026-08-05T21:37:24Z,compare-am-gp-n3-4-16-i-adv-mysql-0,slow-log-tailer,6606848,load_50tps
2026-08-05T21:37:24Z,compare-am-gp-n3-4-16-i-adv-mysql-0,do-agent,-1,load_50tps
2026-08-05T21:37:24Z,compare-am-gp-n3-4-16-i-adv-mysql-0,xtrabackup,18919424,load_50tps
2026-08-05T21:37:24Z,compare-am-gp-n3-4-16-i-adv-mysql-1,mysql,11458908160,load_50tps
2026-08-05T21:37:24Z,compare-am-gp-n3-4-16-i-adv-mysql-1,mysqld-exporter,15306752,load_50tps
2026-08-05T21:37:24Z,compare-am-gp-n3-4-16-i-adv-mysql-1,slow-log-tailer,6701056,load_50tps
2026-08-05T21:37:24Z,compare-am-gp-n3-4-16-i-adv-mysql-1,do-agent,-1,load_50tps
2026-08-05T21:37:24Z,compare-am-gp-n3-4-16-i-adv-mysql-1,xtrabackup,1393868800,load_50tps
2026-08-05T21:37:24Z,compare-am-gp-n3-4-16-i-adv-mysql-2,mysql,13252435968,load_50tps
2026-08-05T21:37:24Z,compare-am-gp-n3-4-16-i-adv-mysql-2,mysqld-exporter,15380480,load_50tps
2026-08-05T21:37:24Z,compare-am-gp-n3-4-16-i-adv-mysql-2,slow-log-tailer,2015232,load_50tps
2026-08-05T21:37:24Z,compare-am-gp-n3-4-16-i-adv-mysql-2,do-agent,-1,load_50tps
2026-08-05T21:37:24Z,compare-am-gp-n3-4-16-i-adv-mysql-2,xtrabackup,24391680,load_50tps
2026-08-05T21:37:57Z,compare-am-gp-n3-4-16-i-adv-mysql-0,mysql,13349634048,load_50tps
2026-08-05T21:37:57Z,compare-am-gp-n3-4-16-i-adv-mysql-0,mysqld-exporter,16068608,load_50tps
2026-08-05T21:37:57Z,compare-am-gp-n3-4-16-i-adv-mysql-0,slow-log-tailer,6430720,load_50tps
2026-08-05T21:37:57Z,compare-am-gp-n3-4-16-i-adv-mysql-0,do-agent,-1,load_50tps
2026-08-05T21:37:57Z,compare-am-gp-n3-4-16-i-adv-mysql-0,xtrabackup,18944000,load_50tps
2026-08-05T21:37:57Z,compare-am-gp-n3-4-16-i-adv-mysql-1,mysql,11488014336,load_50tps
2026-08-05T21:37:57Z,compare-am-gp-n3-4-16-i-adv-mysql-1,mysqld-exporter,15155200,load_50tps
2026-08-05T21:37:57Z,compare-am-gp-n3-4-16-i-adv-mysql-1,slow-log-tailer,6680576,load_50tps
2026-08-05T21:37:57Z,compare-am-gp-n3-4-16-i-adv-mysql-1,do-agent,-1,load_50tps
2026-08-05T21:37:57Z,compare-am-gp-n3-4-16-i-adv-mysql-1,xtrabackup,1394102272,load_50tps
2026-08-05T21:37:57Z,compare-am-gp-n3-4-16-i-adv-mysql-2,mysql,13266518016,load_50tps
2026-08-05T21:37:57Z,compare-am-gp-n3-4-16-i-adv-mysql-2,mysqld-exporter,15421440,load_50tps
2026-08-05T21:37:57Z,compare-am-gp-n3-4-16-i-adv-mysql-2,slow-log-tailer,2002944,load_50tps
2026-08-05T21:37:57Z,compare-am-gp-n3-4-16-i-adv-mysql-2,do-agent,-1,load_50tps
2026-08-05T21:37:57Z,compare-am-gp-n3-4-16-i-adv-mysql-2,xtrabackup,24387584,load_50tps
2026-08-05T21:38:29Z,compare-am-gp-n3-4-16-i-adv-mysql-0,mysql,13351297024,load_50tps
2026-08-05T21:38:29Z,compare-am-gp-n3-4-16-i-adv-mysql-0,mysqld-exporter,16031744,load_50tps
2026-08-05T21:38:29Z,compare-am-gp-n3-4-16-i-adv-mysql-0,slow-log-tailer,6410240,load_50tps
2026-08-05T21:38:29Z,compare-am-gp-n3-4-16-i-adv-mysql-0,do-agent,-1,load_50tps
2026-08-05T21:38:29Z,compare-am-gp-n3-4-16-i-adv-mysql-0,xtrabackup,19087360,load_50tps
2026-08-05T21:38:29Z,compare-am-gp-n3-4-16-i-adv-mysql-1,mysql,11515256832,load_50tps
2026-08-05T21:38:29Z,compare-am-gp-n3-4-16-i-adv-mysql-1,mysqld-exporter,15253504,load_50tps
2026-08-05T21:38:29Z,compare-am-gp-n3-4-16-i-adv-mysql-1,slow-log-tailer,6516736,load_50tps
2026-08-05T21:38:29Z,compare-am-gp-n3-4-16-i-adv-mysql-1,do-agent,-1,load_50tps
2026-08-05T21:38:29Z,compare-am-gp-n3-4-16-i-adv-mysql-1,xtrabackup,1393881088,load_50tps
2026-08-05T21:38:29Z,compare-am-gp-n3-4-16-i-adv-mysql-2,mysql,13264605184,load_50tps
2026-08-05T21:38:29Z,compare-am-gp-n3-4-16-i-adv-mysql-2,mysqld-exporter,15273984,load_50tps
2026-08-05T21:38:29Z,compare-am-gp-n3-4-16-i-adv-mysql-2,slow-log-tailer,2277376,load_50tps
2026-08-05T21:38:29Z,compare-am-gp-n3-4-16-i-adv-mysql-2,do-agent,-1,load_50tps
2026-08-05T21:38:29Z,compare-am-gp-n3-4-16-i-adv-mysql-2,xtrabackup,24428544,load_50tps
2026-08-05T21:39:02Z,compare-am-gp-n3-4-16-i-adv-mysql-0,mysql,13350977536,load_50tps
2026-08-05T21:39:02Z,compare-am-gp-n3-4-16-i-adv-mysql-0,mysqld-exporter,15917056,load_50tps
2026-08-05T21:39:02Z,compare-am-gp-n3-4-16-i-adv-mysql-0,slow-log-tailer,6787072,load_50tps
2026-08-05T21:39:02Z,compare-am-gp-n3-4-16-i-adv-mysql-0,do-agent,-1,load_50tps
2026-08-05T21:39:02Z,compare-am-gp-n3-4-16-i-adv-mysql-0,xtrabackup,19042304,load_50tps
2026-08-05T21:39:02Z,compare-am-gp-n3-4-16-i-adv-mysql-1,mysql,11543445504,load_50tps
2026-08-05T21:39:02Z,compare-am-gp-n3-4-16-i-adv-mysql-1,mysqld-exporter,15200256,load_50tps
2026-08-05T21:39:02Z,compare-am-gp-n3-4-16-i-adv-mysql-1,slow-log-tailer,6672384,load_50tps
2026-08-05T21:39:02Z,compare-am-gp-n3-4-16-i-adv-mysql-1,do-agent,-1,load_50tps
2026-08-05T21:39:02Z,compare-am-gp-n3-4-16-i-adv-mysql-1,xtrabackup,1394163712,load_50tps
2026-08-05T21:39:02Z,compare-am-gp-n3-4-16-i-adv-mysql-2,mysql,13255548928,load_50tps
2026-08-05T21:39:02Z,compare-am-gp-n3-4-16-i-adv-mysql-2,mysqld-exporter,15409152,load_50tps
2026-08-05T21:39:02Z,compare-am-gp-n3-4-16-i-adv-mysql-2,slow-log-tailer,1970176,load_50tps
2026-08-05T21:39:02Z,compare-am-gp-n3-4-16-i-adv-mysql-2,do-agent,-1,load_50tps
2026-08-05T21:39:02Z,compare-am-gp-n3-4-16-i-adv-mysql-2,xtrabackup,24399872,load_50tps
2026-08-05T21:39:34Z,compare-am-gp-n3-4-16-i-adv-mysql-0,mysql,13341249536,load_50tps
2026-08-05T21:39:34Z,compare-am-gp-n3-4-16-i-adv-mysql-0,mysqld-exporter,15892480,load_50tps
2026-08-05T21:39:34Z,compare-am-gp-n3-4-16-i-adv-mysql-0,slow-log-tailer,6668288,load_50tps
2026-08-05T21:39:34Z,compare-am-gp-n3-4-16-i-adv-mysql-0,do-agent,-1,load_50tps
2026-08-05T21:39:34Z,compare-am-gp-n3-4-16-i-adv-mysql-0,xtrabackup,19054592,load_50tps
2026-08-05T21:39:34Z,compare-am-gp-n3-4-16-i-adv-mysql-1,mysql,11556925440,load_50tps
2026-08-05T21:39:34Z,compare-am-gp-n3-4-16-i-adv-mysql-1,mysqld-exporter,15630336,load_50tps
2026-08-05T21:39:34Z,compare-am-gp-n3-4-16-i-adv-mysql-1,slow-log-tailer,6647808,load_50tps
2026-08-05T21:39:34Z,compare-am-gp-n3-4-16-i-adv-mysql-1,do-agent,-1,load_50tps
2026-08-05T21:39:34Z,compare-am-gp-n3-4-16-i-adv-mysql-1,xtrabackup,1372741632,load_50tps
2026-08-05T21:39:34Z,compare-am-gp-n3-4-16-i-adv-mysql-2,mysql,13266784256,load_50tps
2026-08-05T21:39:34Z,compare-am-gp-n3-4-16-i-adv-mysql-2,mysqld-exporter,15806464,load_50tps
2026-08-05T21:39:34Z,compare-am-gp-n3-4-16-i-adv-mysql-2,slow-log-tailer,2060288,load_50tps
2026-08-05T21:39:34Z,compare-am-gp-n3-4-16-i-adv-mysql-2,do-agent,-1,load_50tps
2026-08-05T21:39:34Z,compare-am-gp-n3-4-16-i-adv-mysql-2,xtrabackup,24375296,load_50tps
2026-08-05T21:40:07Z,compare-am-gp-n3-4-16-i-adv-mysql-0,mysql,13337550848,load_50tps
2026-08-05T21:40:07Z,compare-am-gp-n3-4-16-i-adv-mysql-0,mysqld-exporter,15908864,load_50tps
2026-08-05T21:40:07Z,compare-am-gp-n3-4-16-i-adv-mysql-0,slow-log-tailer,6598656,load_50tps
2026-08-05T21:40:07Z,compare-am-gp-n3-4-16-i-adv-mysql-0,do-agent,-1,load_50tps
2026-08-05T21:40:07Z,compare-am-gp-n3-4-16-i-adv-mysql-0,xtrabackup,19107840,load_50tps
2026-08-05T21:40:07Z,compare-am-gp-n3-4-16-i-adv-mysql-1,mysql,11572400128,load_50tps
2026-08-05T21:40:07Z,compare-am-gp-n3-4-16-i-adv-mysql-1,mysqld-exporter,15355904,load_50tps
2026-08-05T21:40:07Z,compare-am-gp-n3-4-16-i-adv-mysql-1,slow-log-tailer,6459392,load_50tps
2026-08-05T21:40:07Z,compare-am-gp-n3-4-16-i-adv-mysql-1,do-agent,-1,load_50tps
2026-08-05T21:40:07Z,compare-am-gp-n3-4-16-i-adv-mysql-1,xtrabackup,1351729152,load_50tps
2026-08-05T21:40:07Z,compare-am-gp-n3-4-16-i-adv-mysql-2,mysql,13259087872,load_50tps
2026-08-05T21:40:07Z,compare-am-gp-n3-4-16-i-adv-mysql-2,mysqld-exporter,15486976,load_50tps
2026-08-05T21:40:07Z,compare-am-gp-n3-4-16-i-adv-mysql-2,slow-log-tailer,1974272,load_50tps
2026-08-05T21:40:07Z,compare-am-gp-n3-4-16-i-adv-mysql-2,do-agent,-1,load_50tps
2026-08-05T21:40:07Z,compare-am-gp-n3-4-16-i-adv-mysql-2,xtrabackup,24395776,load_50tps
2026-08-05T21:40:39Z,compare-am-gp-n3-4-16-i-adv-mysql-0,mysql,13337624576,load_50tps
2026-08-05T21:40:39Z,compare-am-gp-n3-4-16-i-adv-mysql-0,mysqld-exporter,16211968,load_50tps
2026-08-05T21:40:39Z,compare-am-gp-n3-4-16-i-adv-mysql-0,slow-log-tailer,6631424,load_50tps
2026-08-05T21:40:39Z,compare-am-gp-n3-4-16-i-adv-mysql-0,do-agent,-1,load_50tps
2026-08-05T21:40:39Z,compare-am-gp-n3-4-16-i-adv-mysql-0,xtrabackup,18907136,load_50tps
2026-08-05T21:40:39Z,compare-am-gp-n3-4-16-i-adv-mysql-1,mysql,11573121024,load_50tps
2026-08-05T21:40:39Z,compare-am-gp-n3-4-16-i-adv-mysql-1,mysqld-exporter,15519744,load_50tps
2026-08-05T21:40:39Z,compare-am-gp-n3-4-16-i-adv-mysql-1,slow-log-tailer,6705152,load_50tps
2026-08-05T21:40:39Z,compare-am-gp-n3-4-16-i-adv-mysql-1,do-agent,-1,load_50tps
2026-08-05T21:40:39Z,compare-am-gp-n3-4-16-i-adv-mysql-1,xtrabackup,1310449664,load_50tps
2026-08-05T21:40:39Z,compare-am-gp-n3-4-16-i-adv-mysql-2,mysql,13264302080,load_50tps
2026-08-05T21:40:39Z,compare-am-gp-n3-4-16-i-adv-mysql-2,mysqld-exporter,15446016,load_50tps
2026-08-05T21:40:39Z,compare-am-gp-n3-4-16-i-adv-mysql-2,slow-log-tailer,1839104,load_50tps
2026-08-05T21:40:39Z,compare-am-gp-n3-4-16-i-adv-mysql-2,do-agent,-1,load_50tps
2026-08-05T21:40:39Z,compare-am-gp-n3-4-16-i-adv-mysql-2,xtrabackup,24498176,load_50tps
2026-08-05T21:41:12Z,compare-am-gp-n3-4-16-i-adv-mysql-0,mysql,13382045696,load_50tps
2026-08-05T21:41:12Z,compare-am-gp-n3-4-16-i-adv-mysql-0,mysqld-exporter,15671296,load_50tps
2026-08-05T21:41:12Z,compare-am-gp-n3-4-16-i-adv-mysql-0,slow-log-tailer,6500352,load_50tps
2026-08-05T21:41:12Z,compare-am-gp-n3-4-16-i-adv-mysql-0,do-agent,-1,load_50tps
2026-08-05T21:41:12Z,compare-am-gp-n3-4-16-i-adv-mysql-0,xtrabackup,18960384,load_50tps
2026-08-05T21:41:12Z,compare-am-gp-n3-4-16-i-adv-mysql-1,mysql,11533783040,load_50tps
2026-08-05T21:41:12Z,compare-am-gp-n3-4-16-i-adv-mysql-1,mysqld-exporter,15917056,load_50tps
2026-08-05T21:41:12Z,compare-am-gp-n3-4-16-i-adv-mysql-1,slow-log-tailer,6733824,load_50tps
2026-08-05T21:41:12Z,compare-am-gp-n3-4-16-i-adv-mysql-1,do-agent,-1,load_50tps
2026-08-05T21:41:12Z,compare-am-gp-n3-4-16-i-adv-mysql-1,xtrabackup,1212764160,load_50tps
2026-08-05T21:41:12Z,compare-am-gp-n3-4-16-i-adv-mysql-2,mysql,13273464832,load_50tps
2026-08-05T21:41:12Z,compare-am-gp-n3-4-16-i-adv-mysql-2,mysqld-exporter,15572992,load_50tps
2026-08-05T21:41:12Z,compare-am-gp-n3-4-16-i-adv-mysql-2,slow-log-tailer,1961984,load_50tps
2026-08-05T21:41:12Z,compare-am-gp-n3-4-16-i-adv-mysql-2,do-agent,-1,load_50tps
2026-08-05T21:41:12Z,compare-am-gp-n3-4-16-i-adv-mysql-2,xtrabackup,24621056,load_50tps
2026-08-05T21:41:45Z,compare-am-gp-n3-4-16-i-adv-mysql-0,mysql,13355905024,load_50tps
2026-08-05T21:41:45Z,compare-am-gp-n3-4-16-i-adv-mysql-0,mysqld-exporter,16482304,load_50tps
2026-08-05T21:41:45Z,compare-am-gp-n3-4-16-i-adv-mysql-0,slow-log-tailer,6639616,load_50tps
2026-08-05T21:41:45Z,compare-am-gp-n3-4-16-i-adv-mysql-0,do-agent,-1,load_50tps
2026-08-05T21:41:45Z,compare-am-gp-n3-4-16-i-adv-mysql-0,xtrabackup,19054592,load_50tps
2026-08-05T21:41:45Z,compare-am-gp-n3-4-16-i-adv-mysql-1,mysql,11567812608,load_50tps
2026-08-05T21:41:45Z,compare-am-gp-n3-4-16-i-adv-mysql-1,mysqld-exporter,15876096,load_50tps
2026-08-05T21:41:45Z,compare-am-gp-n3-4-16-i-adv-mysql-1,slow-log-tailer,6696960,load_50tps
2026-08-05T21:41:45Z,compare-am-gp-n3-4-16-i-adv-mysql-1,do-agent,-1,load_50tps
2026-08-05T21:41:45Z,compare-am-gp-n3-4-16-i-adv-mysql-1,xtrabackup,1212780544,load_50tps
2026-08-05T21:41:45Z,compare-am-gp-n3-4-16-i-adv-mysql-2,mysql,13239488512,load_50tps
2026-08-05T21:41:45Z,compare-am-gp-n3-4-16-i-adv-mysql-2,mysqld-exporter,15798272,load_50tps
2026-08-05T21:41:45Z,compare-am-gp-n3-4-16-i-adv-mysql-2,slow-log-tailer,1998848,load_50tps
2026-08-05T21:41:45Z,compare-am-gp-n3-4-16-i-adv-mysql-2,do-agent,-1,load_50tps
2026-08-05T21:41:45Z,compare-am-gp-n3-4-16-i-adv-mysql-2,xtrabackup,24535040,load_50tps
2026-08-05T21:42:17Z,compare-am-gp-n3-4-16-i-adv-mysql-0,mysql,13332807680,load_50tps
2026-08-05T21:42:17Z,compare-am-gp-n3-4-16-i-adv-mysql-0,mysqld-exporter,16007168,load_50tps
2026-08-05T21:42:17Z,compare-am-gp-n3-4-16-i-adv-mysql-0,slow-log-tailer,6672384,load_50tps
2026-08-05T21:42:17Z,compare-am-gp-n3-4-16-i-adv-mysql-0,do-agent,-1,load_50tps
2026-08-05T21:42:17Z,compare-am-gp-n3-4-16-i-adv-mysql-0,xtrabackup,18718720,load_50tps
2026-08-05T21:42:17Z,compare-am-gp-n3-4-16-i-adv-mysql-1,mysql,11601416192,load_50tps
2026-08-05T21:42:17Z,compare-am-gp-n3-4-16-i-adv-mysql-1,mysqld-exporter,15941632,load_50tps
2026-08-05T21:42:17Z,compare-am-gp-n3-4-16-i-adv-mysql-1,slow-log-tailer,6717440,load_50tps
2026-08-05T21:42:17Z,compare-am-gp-n3-4-16-i-adv-mysql-1,do-agent,-1,load_50tps
2026-08-05T21:42:17Z,compare-am-gp-n3-4-16-i-adv-mysql-1,xtrabackup,1212788736,load_50tps
2026-08-05T21:42:17Z,compare-am-gp-n3-4-16-i-adv-mysql-2,mysql,13252489216,load_50tps
2026-08-05T21:42:17Z,compare-am-gp-n3-4-16-i-adv-mysql-2,mysqld-exporter,15892480,load_50tps
2026-08-05T21:42:17Z,compare-am-gp-n3-4-16-i-adv-mysql-2,slow-log-tailer,1904640,load_50tps
2026-08-05T21:42:17Z,compare-am-gp-n3-4-16-i-adv-mysql-2,do-agent,-1,load_50tps
2026-08-05T21:42:17Z,compare-am-gp-n3-4-16-i-adv-mysql-2,xtrabackup,24391680,load_50tps
2026-08-05T21:42:50Z,compare-am-gp-n3-4-16-i-adv-mysql-0,mysql,13331402752,load_50tps
2026-08-05T21:42:50Z,compare-am-gp-n3-4-16-i-adv-mysql-0,mysqld-exporter,16023552,load_50tps
2026-08-05T21:42:50Z,compare-am-gp-n3-4-16-i-adv-mysql-0,slow-log-tailer,6668288,load_50tps
2026-08-05T21:42:50Z,compare-am-gp-n3-4-16-i-adv-mysql-0,do-agent,-1,load_50tps
2026-08-05T21:42:50Z,compare-am-gp-n3-4-16-i-adv-mysql-0,xtrabackup,19013632,load_50tps
2026-08-05T21:42:50Z,compare-am-gp-n3-4-16-i-adv-mysql-1,mysql,11635544064,load_50tps
2026-08-05T21:42:50Z,compare-am-gp-n3-4-16-i-adv-mysql-1,mysqld-exporter,15642624,load_50tps
2026-08-05T21:42:50Z,compare-am-gp-n3-4-16-i-adv-mysql-1,slow-log-tailer,6807552,load_50tps
2026-08-05T21:42:50Z,compare-am-gp-n3-4-16-i-adv-mysql-1,do-agent,-1,load_50tps
2026-08-05T21:42:50Z,compare-am-gp-n3-4-16-i-adv-mysql-1,xtrabackup,1212719104,load_50tps
2026-08-05T21:42:50Z,compare-am-gp-n3-4-16-i-adv-mysql-2,mysql,13258186752,load_50tps
2026-08-05T21:42:50Z,compare-am-gp-n3-4-16-i-adv-mysql-2,mysqld-exporter,15872000,load_50tps
2026-08-05T21:42:50Z,compare-am-gp-n3-4-16-i-adv-mysql-2,slow-log-tailer,1847296,load_50tps
2026-08-05T21:42:50Z,compare-am-gp-n3-4-16-i-adv-mysql-2,do-agent,-1,load_50tps
2026-08-05T21:42:50Z,compare-am-gp-n3-4-16-i-adv-mysql-2,xtrabackup,24477696,load_50tps
2026-08-05T21:43:22Z,compare-am-gp-n3-4-16-i-adv-mysql-0,mysql,13336989696,load_50tps
2026-08-05T21:43:22Z,compare-am-gp-n3-4-16-i-adv-mysql-0,mysqld-exporter,15630336,load_50tps
2026-08-05T21:43:22Z,compare-am-gp-n3-4-16-i-adv-mysql-0,slow-log-tailer,6504448,load_50tps
2026-08-05T21:43:22Z,compare-am-gp-n3-4-16-i-adv-mysql-0,do-agent,-1,load_50tps
2026-08-05T21:43:22Z,compare-am-gp-n3-4-16-i-adv-mysql-0,xtrabackup,18939904,load_50tps
2026-08-05T21:43:22Z,compare-am-gp-n3-4-16-i-adv-mysql-1,mysql,11669798912,load_50tps
2026-08-05T21:43:22Z,compare-am-gp-n3-4-16-i-adv-mysql-1,mysqld-exporter,16060416,load_50tps
2026-08-05T21:43:22Z,compare-am-gp-n3-4-16-i-adv-mysql-1,slow-log-tailer,6512640,load_50tps
2026-08-05T21:43:22Z,compare-am-gp-n3-4-16-i-adv-mysql-1,do-agent,-1,load_50tps
2026-08-05T21:43:22Z,compare-am-gp-n3-4-16-i-adv-mysql-1,xtrabackup,1212534784,load_50tps
2026-08-05T21:43:22Z,compare-am-gp-n3-4-16-i-adv-mysql-2,mysql,13252345856,load_50tps
2026-08-05T21:43:22Z,compare-am-gp-n3-4-16-i-adv-mysql-2,mysqld-exporter,16015360,load_50tps
2026-08-05T21:43:22Z,compare-am-gp-n3-4-16-i-adv-mysql-2,slow-log-tailer,2015232,load_50tps
2026-08-05T21:43:22Z,compare-am-gp-n3-4-16-i-adv-mysql-2,do-agent,-1,load_50tps
2026-08-05T21:43:22Z,compare-am-gp-n3-4-16-i-adv-mysql-2,xtrabackup,24432640,load_50tps
2026-08-05T21:43:55Z,compare-am-gp-n3-4-16-i-adv-mysql-0,mysql,13338697728,load_50tps
2026-08-05T21:43:55Z,compare-am-gp-n3-4-16-i-adv-mysql-0,mysqld-exporter,15364096,load_50tps
2026-08-05T21:43:55Z,compare-am-gp-n3-4-16-i-adv-mysql-0,slow-log-tailer,6639616,load_50tps
2026-08-05T21:43:55Z,compare-am-gp-n3-4-16-i-adv-mysql-0,do-agent,-1,load_50tps
2026-08-05T21:43:55Z,compare-am-gp-n3-4-16-i-adv-mysql-0,xtrabackup,18915328,load_50tps
2026-08-05T21:43:55Z,compare-am-gp-n3-4-16-i-adv-mysql-1,mysql,11702341632,load_50tps
2026-08-05T21:43:55Z,compare-am-gp-n3-4-16-i-adv-mysql-1,mysqld-exporter,16023552,load_50tps
2026-08-05T21:43:55Z,compare-am-gp-n3-4-16-i-adv-mysql-1,slow-log-tailer,6651904,load_50tps
2026-08-05T21:43:55Z,compare-am-gp-n3-4-16-i-adv-mysql-1,do-agent,-1,load_50tps
2026-08-05T21:43:55Z,compare-am-gp-n3-4-16-i-adv-mysql-1,xtrabackup,1212698624,load_50tps
2026-08-05T21:43:55Z,compare-am-gp-n3-4-16-i-adv-mysql-2,mysql,13257379840,load_50tps
2026-08-05T21:43:55Z,compare-am-gp-n3-4-16-i-adv-mysql-2,mysqld-exporter,15589376,load_50tps
2026-08-05T21:43:55Z,compare-am-gp-n3-4-16-i-adv-mysql-2,slow-log-tailer,1806336,load_50tps
2026-08-05T21:43:55Z,compare-am-gp-n3-4-16-i-adv-mysql-2,do-agent,-1,load_50tps
2026-08-05T21:43:55Z,compare-am-gp-n3-4-16-i-adv-mysql-2,xtrabackup,24453120,load_50tps
2026-08-05T21:44:27Z,compare-am-gp-n3-4-16-i-adv-mysql-0,mysql,13370327040,load_50tps
2026-08-05T21:44:27Z,compare-am-gp-n3-4-16-i-adv-mysql-0,mysqld-exporter,15417344,load_50tps
2026-08-05T21:44:27Z,compare-am-gp-n3-4-16-i-adv-mysql-0,slow-log-tailer,6676480,load_50tps
2026-08-05T21:44:27Z,compare-am-gp-n3-4-16-i-adv-mysql-0,do-agent,-1,load_50tps
2026-08-05T21:44:27Z,compare-am-gp-n3-4-16-i-adv-mysql-0,xtrabackup,18886656,load_50tps
2026-08-05T21:44:27Z,compare-am-gp-n3-4-16-i-adv-mysql-1,mysql,11736662016,load_50tps
2026-08-05T21:44:27Z,compare-am-gp-n3-4-16-i-adv-mysql-1,mysqld-exporter,15790080,load_50tps
